complexity,loss,equation,score,sympy_format,lambda_format
1,11765.351,111.55776,0.0,111.557760000000,PySRFunction(X=>111.557760000000)
2,3948.237,exp(x16),1.0918897058238173,exp(x16),PySRFunction(X=>exp(x16))
3,493.95618,x3 * 11.94252,2.0785776203467483,x3*11.94252,PySRFunction(X=>x3*11.94252)
5,485.62988,(x13 * 11.7743635) + x6,0.008500019411268829,x13*11.7743635 + x6,PySRFunction(X=>x13*11.7743635 + x6)
6,438.1658,x3 * (-63.809753 / log(x14)),0.10284939241598041,-63.809753*x3/log(x14),PySRFunction(X=>-63.809753*x3/log(x14))
7,394.0322,((x0 * -0.011395606) + 14.494927) * x3,0.10616474571461032,x3*(14.494927 + x0*(-0.011395606)),PySRFunction(X=>x3*(14.494927 + x0*(-0.011395606)))
8,374.771,((square(x0) * -2.5380185e-5) + 13.333238) * x3,0.05011745907596831,x3*(13.333238 + x0**2*(-2.5380185e-5)),PySRFunction(X=>x3*(13.333238 + x0**2*(-2.5380185e-5)))
9,370.10046,(((x14 * -325745.6) - -4191.3623) * x3) / x0,0.01254069047225167,x3*(x14*(-325745.6) - 1*(-4191.3623))/x0,PySRFunction(X=>x3*(x14*(-325745.6) - 1*(-4191.3623))/x0)
10,335.56366,x3 * (((log(x14) * -2011.7496) + -8160.011) / x0),0.0979627972397459,x3*(-2011.7496*log(x14) - 8160.011)/x0,PySRFunction(X=>x3*(-2011.7496*log(x14) - 8160.011)/x0)
11,329.61185,(x3 * ((x14 * -330731.12) - -5478.729)) / (x0 + 103.25673),0.017895934999976493,x3*(x14*(-330731.12) - 1*(-5478.729))/(x0 + 103.25673),PySRFunction(X=>x3*(x14*(-330731.12) - 1*(-5478.729))/(x0 + 103.25673))
12,318.271,((log(x14) * -1944.1428) + -7974.856) * (x3 / (x0 - x17)),0.035012528938220176,x3*(-1944.1428*log(x14) - 7974.856)/(x0 - x17),PySRFunction(X=>x3*(-1944.1428*log(x14) - 7974.856)/(x0 - x17))
14,308.63507,(x3 / x0) * ((log(x14) * -2012.3661) + ((x6 * 60.66208) - 8350.379)),0.015371822696551232,x3*(60.66208*x6 - 2012.3661*log(x14) - 8350.379)/x0,PySRFunction(X=>x3*(60.66208*x6 - 2012.3661*log(x14) - 8350.379)/x0)
15,306.3484,x3 * ((sqrt(x6) + 92.804016) + ((log(x14) * 13.348438) - (2230.5278 / x0))),0.007436559353987248,x3*(sqrt(x6) + 13.348438*log(x14) + 92.804016 - 2230.5278/x0),PySRFunction(X=>x3*(sqrt(x6) + 13.348438*log(x14) + 92.804016 - 2230.5278/x0))
16,303.632,(((((x6 * 59.840794) + -2335.8386) / x0) + (log(x14) * 12.9594)) + 92.043106) * x3,0.008906574562004933,x3*(12.9594*log(x14) + 92.043106 + (59.840794*x6 - 2335.8386)/x0),PySRFunction(X=>x3*(12.9594*log(x14) + 92.043106 + (59.840794*x6 - 2335.8386)/x0))
18,303.24326,(((((x6 * 59.812317) - 2334.313) / x0) + ((log(x14) * 12.950809) + 91.821625)) * x3) + x8,0.0006405600603473229,x3*(12.950809*log(x14) + 91.821625 + (59.812317*x6 - 2334.313)/x0) + x8,PySRFunction(X=>x3*(12.950809*log(x14) + 91.821625 + (59.812317*x6 - 2334.313)/x0) + x8)
19,302.69504,x3 * ((((log(x14) * 12.615093) + inv(x6)) + (((x6 * 77.46232) - 2325.456) / x0)) + 89.50281),0.0018094916580931892,x3*(12.615093*log(x14) + 89.50281 + 1/x6 + (77.46232*x6 - 2325.456)/x0),PySRFunction(X=>x3*(12.615093*log(x14) + 89.50281 + 1/x6 + (77.46232*x6 - 2325.456)/x0))
