complexity,loss,equation,score,sympy_format,lambda_format
19,311.80875,(square(x13) - (inv(square(square(x9)) + -0.99010533) * 0.0017572012)) * ((x2 / 0.08466179) - (x0 * x8)),0.005281900645165234,(x13**2 - 0.0017572012/(x9**4 - 0.99010533))*(-x0*x8 + x2/0.08466179),PySRFunction(X=>(x13**2 - 0.0017572012/(x9**4 - 0.99010533))*(-x0*x8 + x2/0.08466179))
20,304.10025,((x2 - ((x11 * inv(square(square(square(inv(x9))) + -2.0707617) + -0.91991335)) * 0.0016009042)) / 0.093234755) - x0,0.025032602309754366,-x0 + (-0.0016009042*x11/((-2.0707617 + x9**(-4))**2 - 0.91991335) + x2)/0.093234755,PySRFunction(X=>-x0 + (-0.0016009042*x11/((-2.0707617 + x9**(-4))**2 - 0.91991335) + x2)/0.093234755)
21,297.7665,((x2 - ((x11 * inv(square(square(inv(square(square(x9))) + -2.0723653)) + -0.92314005)) * 0.0027441238)) / 0.09405389) - x0,0.021047794463825792,-x0 + (-0.0027441238*x11/((-2.0723653 + x9**(-4))**4 - 0.92314005) + x2)/0.09405389,PySRFunction(X=>-x0 + (-0.0027441238*x11/((-2.0723653 + x9**(-4))**4 - 0.92314005) + x2)/0.09405389)
22,182.17044,((x2 - (0.0014774041 * (inv(square(square(square(square(x9)) + -2.0792122) + -2.1280754) + -0.74598956) * x11))) / 0.09126577) - x0,0.49136688995098515,-x0 + (-0.0014774041*x11/(((x9**4 - 2.0792122)**2 - 2.1280754)**2 - 0.74598956) + x2)/0.09126577,PySRFunction(X=>-x0 + (-0.0014774041*x11/(((x9**4 - 2.0792122)**2 - 2.1280754)**2 - 0.74598956) + x2)/0.09126577)
23,182.17041,((exp(x8) - (0.0014774041 * (inv(-0.74598956 + square(-2.1280754 + square(square(square(x9)) + -2.0792122))) * x11))) / 0.09126577) - x0,1.6468095744146475e-07,-x0 + (-0.0014774041*x11/(((x9**4 - 2.0792122)**2 - 2.1280754)**2 - 0.74598956) + exp(x8))/0.09126577,PySRFunction(X=>-x0 + (-0.0014774041*x11/(((x9**4 - 2.0792122)**2 - 2.1280754)**2 - 0.74598956) + exp(x8))/0.09126577)
24,173.29497,((x2 - ((inv(square(square(square(square(x9)) + -2.079213) + -2.1280754) + -0.7459896) * x11) * 0.0014817588)) / 0.09127003) - (x0 * x13),0.049947396197338303,-x0*x13 + (-0.0014817588*x11/(((x9**4 - 2.079213)**2 - 2.1280754)**2 - 0.7459896) + x2)/0.09127003,PySRFunction(X=>-x0*x13 + (-0.0014817588*x11/(((x9**4 - 2.079213)**2 - 2.1280754)**2 - 0.7459896) + x2)/0.09127003)
25,164.54417,(exp(x8) - (inv(square(square(square(square(x9)) + -2.0769207) + -2.1251006) + -0.7251163) * (x11 * 0.0018583792))) / (0.08722385 - (-3.02441 / x5)),0.05181612668667372,(-0.0018583792*x11/(((x9**4 - 2.0769207)**2 - 2.1251006)**2 - 0.7251163) + exp(x8))/(0.08722385 - (-1)*3.02441/x5),PySRFunction(X=>(-0.0018583792*x11/(((x9**4 - 2.0769207)**2 - 2.1251006)**2 - 0.7251163) + exp(x8))/(0.08722385 - (-1)*3.02441/x5))
27,164.27873,((exp(x8) - (inv(square(square(square(square(x9)) + -2.0766048) + -2.1256485) + -0.7321612) * (x11 * 0.0017900842))) / (0.08720487 - (-2.9185286 / x5))) - x13,0.0008072432231978337,-x13 + (-0.0017900842*x11/(((x9**4 - 2.0766048)**2 - 2.1256485)**2 - 0.7321612) + exp(x8))/(0.08720487 - (-1)*2.9185286/x5),PySRFunction(X=>-x13 + (-0.0017900842*x11/(((x9**4 - 2.0766048)**2 - 2.1256485)**2 - 0.7321612) + exp(x8))/(0.08720487 - (-1)*2.9185286/x5))
28,162.83894,(((x2 - (x11 * (inv(square(square(square(square(x9)) + -2.0796351) + -2.1281996) + -0.7567043) * 0.0013172595))) / 0.08692211) - (x1 * (x0 * 0.19658041))) - 7.696648,0.008802944198343465,-0.19658041*x0*x1 + (-0.0013172595*x11/(((x9**4 - 2.0796351)**2 - 2.1281996)**2 - 0.7567043) + x2)/0.08692211 - 1*7.696648,PySRFunction(X=>-0.19658041*x0*x1 + (-0.0013172595*x11/(((x9**4 - 2.0796351)**2 - 2.1281996)**2 - 0.7567043) + x2)/0.08692211 - 1*7.696648)
30,162.79672,((((x2 - (x11 * (inv(square(square(square(square(x9)) + -2.079635) + -2.1281996) + -0.7567042) * 0.0013085026))) / 0.0869185) - ((x1 * 0.19658037) * x0)) - 8.034629) / 0.99919087,0.00012965410556258788,(-0.19658037*x0*x1 + (-0.0013085026*x11/(((x9**4 - 2.079635)**2 - 2.1281996)**2 - 0.7567042) + x2)/0.0869185 - 1*8.034629)/0.99919087,PySRFunction(X=>(-0.19658037*x0*x1 + (-0.0013085026*x11/(((x9**4 - 2.079635)**2 - 2.1281996)**2 - 0.7567042) + x2)/0.0869185 - 1*8.034629)/0.99919087)
