C1,C2,objective
20.1123595505618,12.808988764044944,2083.2547904074518
20.1123595505618,12.921348314606742,2078.157325163818
20.1123595505618,13.03370786516854,2073.023062631148
20.1123595505618,13.146067415730336,2067.8519695203436
20.1123595505618,13.258426966292134,2062.644012792962
20.1123595505618,13.370786516853933,2057.3991597524646
20.1123595505618,13.483146067415731,2052.1173781377947
20.1123595505618,13.595505617977528,2046.7986362193687
20.1123595505618,13.707865168539325,2041.4429028975517
20.1123595505618,13.820224719101123,2036.0501478036947
20.1123595505618,13.932584269662922,2030.6203414038248
20.1123595505618,14.04494382022472,2025.1534551050506
20.1123595505618,14.157303370786517,2019.6494613647758
20.1123595505618,14.269662921348313,2014.1083338027918
20.1123595505618,14.382022471910112,2008.5300473163327
20.1123595505618,14.49438202247191,2002.9145781981792
20.1123595505618,14.606741573033709,1997.2619042578713
20.1123595505618,14.719101123595506,1991.5720049461327
20.1123595505618,14.831460674157302,1985.8448614825704
20.1123595505618,14.9438202247191,1980.0804569867298
20.1123595505618,15.0561797752809,1974.278776612589
20.1123595505618,15.168539325842698,1968.4398076865596
20.1123595505618,15.280898876404494,1962.5635398490747
20.1123595505618,15.393258426966291,1956.6499651998372
20.1123595505618,15.50561797752809,1950.6990784467996
20.1123595505618,15.617977528089888,1944.7108770589439
20.1123595505618,15.730337078651687,1938.6853614229294
20.1123595505618,15.842696629213483,1932.622535003675
20.1123595505618,15.95505617977528,1926.5224045089415
20.1123595505618,16.06741573033708,1920.3849800579628
20.1123595505618,16.179775280898877,1914.2102753541947
20.1123595505618,16.29213483146067,1907.9983078622213
20.1123595505618,16.40449438202247,1901.7490989888743
20.1123595505618,16.51685393258427,1895.4626742686069
20.1123595505618,16.629213483146067,1889.1390635531548
20.1123595505618,16.741573033707866,1882.7783012055231
20.1123595505618,16.853932584269664,1876.38042629832
20.1123595505618,16.966292134831463,1869.9454828164571
20.1123595505618,17.078651685393258,1863.4735198642359
20.1123595505618,17.191011235955056,1856.9645918768108
20.1123595505618,17.303370786516854,1850.4187588360387
20.1123595505618,17.41573033707865,1843.836086490695
20.1123595505618,17.528089887640448,1837.2166465810333
20.1123595505618,17.640449438202246,1830.5605170676615
20.1123595505618,17.752808988764045,1823.8677823646867
20.1123595505618,17.865168539325843,1817.1385335770765
20.1123595505618,17.97752808988764,1810.3728687421658
20.1123595505618,18.08988764044944,1803.5708930752335
20.1123595505618,18.202247191011235,1796.7327192190564
20.1123595505618,18.314606741573034,1789.8584674973197
20.1123595505618,18.426966292134832,1782.9482661717818
20.1123595505618,18.539325842696627,1776.0022517030304
20.1123595505618,18.651685393258425,1769.0205690146884
20.1123595505618,18.764044943820224,1762.0033717608903
20.1123595505618,18.876404494382022,1754.9508225968314
20.1123595505618,18.98876404494382,1747.863093452184
20.1123595505618,19.10112359550562,1740.7403658071446
20.1123595505618,19.213483146067418,1733.5828309708506
20.1123595505618,19.325842696629213,1726.3906903619056
20.1123595505618,19.43820224719101,1719.164155790695
20.1123595505618,19.550561797752806,1711.9034497431871
20.1123595505618,19.662921348314605,1704.6088056658589
20.1123595505618,19.775280898876403,1697.280468251381
20.1123595505618,19.8876404494382,1689.918693724663
20.1123595505618,20.0,1682.5237501288336
20.224719101123597,10.0,2208.8274929610648
20.224719101123597,10.112359550561798,2204.727539206306
20.224719101123597,10.224719101123595,2200.591504363916
20.224719101123597,10.337078651685394,2196.4193770336615
20.224719101123597,10.44943820224719,2192.211144198768
20.224719101123597,10.561797752808989,2187.966791280442
20.224719101123597,10.674157303370787,2183.6863021928893
20.224719101123597,10.786516853932584,2179.3696593989107
20.224719101123597,10.898876404494382,2175.0168439661165
20.224719101123597,11.01123595505618,2170.627835623825
20.224719101123597,11.123595505617978,2166.202612820699
20.224719101123597,11.235955056179776,2161.7411527831937
20.224719101123597,11.348314606741573,2157.243431574849
20.224719101123597,11.460674157303371,2152.7094241565214
20.224719101123597,11.573033707865168,2148.139104447585
20.224719101123597,11.685393258426966,2143.532445388187
20.224719101123597,11.797752808988765,2138.8894190026035
20.224719101123597,11.910112359550562,2134.209996463776
20.224719101123597,12.02247191011236,2129.4941481590727
20.224719101123597,12.134831460674157,2124.7418437573615
20.224719101123597,12.247191011235955,2119.953052277443
20.224719101123597,12.359550561797754,2115.1277421579207
20.224719101123597,12.47191011235955,2110.2658813285657
20.224719101123597,12.584269662921349,2105.367437283262
20.224719101123597,12.696629213483146,2100.4323771545805
20.224719101123597,12.808988764044944,2095.4606677900665
20.224719101123597,12.921348314606742,2090.4522758303083
20.224719101123597,13.03370786516854,2085.407167788854
20.224719101123597,13.146067415730336,2080.3253101340524
20.224719101123597,13.258426966292134,2075.206669372895
20.224719101123597,13.370786516853933,2070.0512121369284
20.224719101123597,13.483146067415731,2064.858905270313
20.224719101123597,13.595505617977528,2059.6297159201035
20.224719101123597,13.707865168539325,2054.3636116288317
20.224719101123597,13.820224719101123,2049.060560429461
20.224719101123597,13.932584269662922,2043.7205309427984
20.224719101123597,14.04494382022472,2038.3434924774374
20.224719101123597,14.157303370786517,2032.9294151323102
20.224719101123597,14.269662921348313,2027.4782699019324
20.224719101123597,14.382022471910112,2021.9900287844116
20.224719101123597,14.49438202247191,2016.4646648923147
20.224719101123597,14.606741573033709,2010.9021525664486
20.224719101123597,14.719101123595506,2005.3024674926678
20.224719101123597,14.831460674157302,1999.6655868217488
20.224719101123597,14.9438202247191,1993.9914892924514
20.224719101123597,15.0561797752809,1988.280155357813
20.224719101123597,15.168539325842698,1982.5315673147704
20.224719101123597,15.280898876404494,1976.7457094371864
20.224719101123597,15.393258426966291,1970.9225681123535
20.224719101123597,15.50561797752809,1965.0621319810473
20.224719101123597,15.617977528089888,1959.1643920812173
20.224719101123597,15.730337078651687,1953.2293419953696
20.224719101123597,15.842696629213483,1947.2569780017282
20.224719101123597,15.95505617977528,1941.2472992292317
20.224719101123597,16.06741573033708,1935.2003078164387
20.224719101123597,16.179775280898877,1929.116009074406
20.224719101123597,16.29213483146067,1922.9944116535924
20.224719101123597,16.40449438202247,1916.8355277148537
20.224719101123597,16.51685393258427,1910.639373104579
20.224719101123597,16.629213483146067,1904.405967534017
20.224719101123597,16.741573033707866,1898.1353347628376
20.224719101123597,16.853932584269664,1891.8275027869715
20.224719101123597,16.966292134831463,1885.482504030754
20.224719101123597,17.078651685393258,1879.100375543414
20.224719101123597,17.191011235955056,1872.6811591999185
20.224719101123597,17.303370786516854,1866.224901906197
20.224719101123597,17.41573033707865,1859.731655808745
20.224719101123597,17.528089887640448,1853.2014785086142
20.224719101123597,17.640449438202246,1846.6344332797767
20.224719101123597,17.752808988764045,1840.0305892918464
20.224719101123597,17.865168539325843,1833.3900218371257
20.224719101123597,17.97752808988764,1826.7128125619454
20.224719101123597,18.08988764044944,1819.9990497022447
20.224719101123597,18.202247191011235,1813.2488283233242
20.224719101123597,18.314606741573034,1806.462250563711
20.224719101123597,18.426966292134832,1799.6394258830328
20.224719101123597,18.539325842696627,1792.7804713138082
20.224719101123597,18.651685393258425,1785.8855117170326
20.224719101123597,18.764044943820224,1778.9546800414298
20.224719101123597,18.876404494382022,1771.9881175862129
20.224719101123597,18.98876404494382,1764.9859742671954
20.224719101123597,19.10112359550562,1757.948408886061
20.224719101123597,19.213483146067418,1750.8755894025908
20.224719101123597,19.325842696629213,1743.7676932096224
20.224719101123597,19.43820224719101,1736.6249074104953
20.224719101123597,19.550561797752806,1729.4474290987152
20.224719101123597,19.662921348314605,1722.235465639548
20.224719101123597,19.775280898876403,1714.9892349532313
20.224719101123597,19.8876404494382,1707.708965799467
20.224719101123597,20.0,1700.3948980628318
20.337078651685392,10.0,2218.617802331786
20.337078651685392,10.112359550561798,2214.6052874932016
20.337078651685392,10.224719101123595,2210.5567121653903
20.337078651685392,10.337078651685394,2206.4720690909594
20.337078651685392,10.44943820224719,2202.3513492655716
20.337078651685392,10.561797752808989,2198.1945419914605
20.337078651685392,10.674157303370787,2194.0016349313214
20.337078651685392,10.786516853932584,2189.7726141626304
20.337078651685392,10.898876404494382,2185.5074642324466
20.337078651685392,11.01123595505618,2181.206168212754
20.337078651685392,11.123595505617978,2176.8687077564095
20.337078651685392,11.235955056179776,2172.4950631537376
20.337078651685392,11.348314606741573,2168.0852133898566
20.337078651685392,11.460674157303371,2163.6391362027616
20.337078651685392,11.573033707865168,2159.1568081422647
20.337078651685392,11.685393258426966,2154.63820462981
20.337078651685392,11.797752808988765,2150.083300019262
20.337078651685392,11.910112359550562,2145.492067658701
20.337078651685392,12.02247191011236,2140.8644799533117
20.337078651685392,12.134831460674157,2136.2005084294024
20.337078651685392,12.247191011235955,2131.5001237996426
20.337078651685392,12.359550561797754,2126.763296029573
20.337078651685392,12.47191011235955,2121.9899944054487
20.337078651685392,12.584269662921349,2117.180187603495
20.337078651685392,12.696629213483146,2112.333843760628
20.337078651685392,12.808988764044944,2107.45093054672
20.337078651685392,12.921348314606742,2102.5314152384753
20.337078651685392,13.03370786516854,2097.5752647949807
20.337078651685392,13.146067415730336,2092.5824459350106
20.337078651685392,13.258426966292134,2087.5529252161477
20.337078651685392,13.370786516853933,2082.4866691158
20.337078651685392,13.483146067415731,2077.3836441141893
20.337078651685392,13.595505617977528,2072.2438167793666
20.337078651685392,13.707865168539325,2067.0671538543575
20.337078651685392,13.820224719101123,2061.8536223464866
20.337078651685392,13.932584269662922,2056.6031896189775
20.337078651685392,14.04494382022472,2051.3158234848875
20.337078651685392,14.157303370786517,2045.9914923034696
20.337078651685392,14.269662921348313,2040.6301650790303
20.337078651685392,14.382022471910112,2035.2318115623657
20.337078651685392,14.49438202247191,2029.7964023548511
20.337078651685392,14.606741573033709,2024.323909015271
20.337078651685392,14.719101123595506,2018.814304169462
20.337078651685392,14.831460674157302,2013.2675616228441
20.337078651685392,14.9438202247191,2007.6836564759371
20.337078651685392,15.0561797752809,2002.0625652429233
20.337078651685392,15.168539325842698,1996.4042659733468
20.337078651685392,15.280898876404494,1990.7087383770245
20.337078651685392,15.393258426966291,1984.9759639522454
20.337078651685392,15.50561797752809,1979.2059261173465
20.337078651685392,15.617977528089888,1973.398610345729
20.337078651685392,15.730337078651687,1967.5540043043936
20.337078651685392,15.842696629213483,1961.6720979960846
20.337078651685392,15.95505617977528,1955.7528839050913
20.337078651685392,16.06741573033708,1949.7963571467978
20.337078651685392,16.179775280898877,1943.8025156210476
20.337078651685392,16.29213483146067,1937.7713601693783
20.337078651685392,16.40449438202247,1931.7028947362078
20.337078651685392,16.51685393258427,1925.5971265340195
20.337078651685392,16.629213483146067,1919.4540662126196
20.337078651685392,16.741573033707866,1913.2737280325039
20.337078651685392,16.853932584269664,1907.056130042403
20.337078651685392,16.966292134831463,1900.8012942610414
20.337078651685392,17.078651685393258,1894.5092468631556
20.337078651685392,17.191011235955056,1888.1800183698049
20.337078651685392,17.303370786516854,1881.8136438430204
20.337078651685392,17.41573033707865,1875.4101630847924
20.337078651685392,17.528089887640448,1868.9696208404337
20.337078651685392,17.640449438202246,1862.4920670063293
20.337078651685392,17.752808988764045,1855.9775568420616
20.337078651685392,17.865168539325843,1849.426151186922
20.337078651685392,17.97752808988764,1842.8379166807822
20.337078651685392,18.08988764044944,1836.2129259893125
20.337078651685392,18.202247191011235,1829.5512580335069
20.337078651685392,18.314606741573034,1822.8529982234616
20.337078651685392,18.426966292134832,1816.1182386963767
20.337078651685392,18.539325842696627,1809.3470785586778
20.337078651685392,18.651685393258425,1802.5396241322032
20.337078651685392,18.764044943820224,1795.6959892043456
20.337078651685392,18.876404494382022,1788.8162952820412
20.337078651685392,18.98876404494382,1781.9006718494845
20.337078651685392,19.10112359550562,1774.9492566294164
20.337078651685392,19.213483146067418,1767.962195847838
20.337078651685392,19.325842696629213,1760.9396445019627
20.337078651685392,19.43820224719101,1753.8817666312118
20.337078651685392,19.550561797752806,1746.7887355910489
20.337078651685392,19.662921348314605,1739.6607343293936
20.337078651685392,19.775280898876403,1732.497955665385
20.337078651685392,19.8876404494382,1725.3006025701884
20.337078651685392,20.0,1718.0688884495653
20.44943820224719,10.0,2228.196181666928
20.44943820224719,10.112359550561798,2224.2710737942684
20.44943820224719,10.224719101123595,2220.3099154504016
20.44943820224719,10.337078651685394,2216.3127038336406
20.44943820224719,10.44943820224719,2212.2794342667944
20.44943820224719,10.561797752808989,2208.210100250021
20.44943820224719,10.674157303370787,2204.1046935139125
20.44943820224719,10.786516853932584,2199.963204072874
20.44943820224719,10.898876404494382,2195.785620278858
20.44943820224719,11.01123595505618,2191.5719288754794
20.44943820224719,11.123595505617978,2187.3221150526188
20.44943820224719,11.235955056179776,2183.0361625015234
20.44943820224719,11.348314606741573,2178.714053470487
20.44943820224719,11.460674157303371,2174.3557688211695
20.44943820224719,11.573033707865168,2169.961288085603
20.44943820224719,11.685393258426966,2165.530589523944
20.44943820224719,11.797752808988765,2161.0636501830463
20.44943820224719,11.910112359550562,2156.5604459558945
20.44943820224719,12.02247191011236,2152.0209516419723
20.44943820224719,12.134831460674157,2147.4451410086226
20.44943820224719,12.247191011235955,2142.832986853468
20.44943820224719,12.359550561797754,2138.184461067936
20.44943820224719,12.47191011235955,2133.4995347019762
20.44943820224719,12.584269662921349,2128.7781780300234
20.44943820224719,12.696629213483146,2124.0203606182627
20.44943820224719,12.808988764044944,2119.226051393278
20.44943820224719,12.921348314606742,2114.395218712147
20.44943820224719,13.03370786516854,2109.5278304340395
20.44943820224719,13.146067415730336,2104.6238539934006
20.44943820224719,13.258426966292134,2099.683256474781
20.44943820224719,13.370786516853933,2094.706004689395
20.44943820224719,13.483146067415731,2089.692065253453
20.44943820224719,13.595505617977528,2084.6414046683726
20.44943820224719,13.707865168539325,2079.553989402915
20.44943820224719,13.820224719101123,2074.4297859773355
20.44943820224719,13.932584269662922,2069.268761049614
20.44943820224719,14.04494382022472,2064.0708815038456
20.44943820224719,14.157303370786517,2058.836114540864
20.44943820224719,14.269662921348313,2053.564427771179
20.44943820224719,14.382022471910112,2048.255789310296
20.44943820224719,14.49438202247191,2042.9101678765064
20.44943820224719,14.606741573033709,2037.5275328912176
20.44943820224719,14.719101123595506,2032.1078545819112
20.44943820224719,14.831460674157302,2026.651104087796
20.44943820224719,14.9438202247191,2021.1572535682483
20.44943820224719,15.0561797752809,2015.626276314109
20.44943820224719,15.168539325842698,2010.0581468619216
20.44943820224719,15.280898876404494,2004.4528411111935
20.44943820224719,15.393258426966291,1998.810336444754
20.44943820224719,15.50561797752809,1993.130611852291
20.44943820224719,15.617977528089888,1987.4136480571485
20.44943820224719,15.730337078651687,1981.6594276464564
20.44943820224719,15.842696629213483,1975.8679352046795
20.44943820224719,15.95505617977528,1970.0391574506482
20.44943820224719,16.06741573033708,1964.1730833781648
20.44943820224719,16.179775280898877,1958.2697044002387
20.44943820224719,16.29213483146067,1952.3290144970435
20.44943820224719,16.40449438202247,1946.351010367648
20.44943820224719,16.51685393258427,1940.3356915856039
20.44943820224719,16.629213483146067,1934.2830607584447
20.44943820224719,16.741573033707866,1928.1931236911698
20.44943820224719,16.853932584269664,1922.065889553762
20.44943820224719,16.966292134831463,1915.901371052807
20.44943820224719,17.078651685393258,1909.699584607258
20.44943820224719,17.191011235955056,1903.4605505284028
20.44943820224719,17.303370786516854,1897.184293204063
20.44943820224719,17.41573033707865,1890.8708412870892
20.44943820224719,17.528089887640448,1884.5202278881563
20.44943820224719,17.640449438202246,1878.13249077291
20.44943820224719,17.752808988764045,1871.7076725634736
20.44943820224719,17.865168539325843,1865.2458209443307
20.44943820224719,17.97752808988764,1858.7469888725964
20.44943820224719,18.08988764044944,1852.211234792668
20.44943820224719,18.202247191011235,1845.6386228552471
20.44943820224719,18.314606741573034,1839.0292231407182
20.44943820224719,18.426966292134832,1832.3831118868482
20.44943820224719,18.539325842696627,1825.7003717207692
20.44943820224719,18.651685393258425,1818.9810918951928
20.44943820224719,18.764044943820224,1812.2253685287938
20.44943820224719,18.876404494382022,1805.4333048506812
20.44943820224719,18.98876404494382,1798.6050114488755
20.44943820224719,19.10112359550562,1791.74060652268
20.44943820224719,19.213483146067418,1784.8402161388294
20.44943820224719,19.325842696629213,1777.9039744912802
20.44943820224719,19.43820224719101,1770.93202416449
20.44943820224719,19.550561797752806,1763.924516400021
20.44943820224719,19.662921348314605,1756.8816113662667
20.44943820224719,19.775280898876403,1749.8034784311094
20.44943820224719,19.8876404494382,1742.6902964372707
20.44943820224719,20.0,1735.5422539801089
20.56179775280899,10.0,2237.562662603384
20.56179775280899,10.112359550561798,2233.724956687886
20.56179775280899,10.224719101123595,2229.8511989859708
20.56179775280899,10.337078651685394,2225.9413914614
20.56179775280899,10.44943820224719,2221.9955340749248
20.56179775280899,10.561797752808989,2218.0136248368035
20.56179775280899,10.674157303370787,2213.9956598594104
20.56179775280899,10.786516853932584,2209.941633410013
20.56179775280899,10.898876404494382,2205.8515379637497
20.56179775280899,11.01123595505618,2201.725364256879
20.56179775280899,11.123595505617978,2197.5631013403513
20.56179775280899,11.235955056179776,2193.364736633762
20.56179775280899,11.348314606741573,2189.1302559797355
20.56179775280899,11.460674157303371,2184.8596436988096
20.56179775280899,11.573033707865168,2180.5528826448626
20.56179775280899,11.685393258426966,2176.2099542611563
20.56179775280899,11.797752808988765,2171.8308386370413
20.56179775280899,11.910112359550562,2167.415514565383
20.56179775280899,12.02247191011236,2162.963959600784
20.56179775280899,12.134831460674157,2158.476150118642
20.56179775280899,12.247191011235955,2153.9520613751124
20.56179775280899,12.359550561797754,2149.3916675680466
20.56179775280899,12.47191011235955,2144.7949418989456
20.56179775280899,12.584269662921349,2140.1618566360125
20.56179775280899,12.696629213483146,2135.492383178361
20.56179775280899,12.808988764044944,2130.7864921214336
20.56179775280899,12.921348314606742,2126.044153323711
20.56179775280899,13.03370786516854,2121.265335974764
20.56179775280899,13.146067415730336,2116.450008664726
20.56179775280899,13.258426966292134,2111.5981394552455
20.56179775280899,13.370786516853933,2106.70969595199
20.56179775280899,13.483146067415731,2101.7846453787643
20.56179775280899,13.595505617977528,2096.8229546533307
20.56179775280899,13.707865168539325,2091.8245904649757
20.56179775280899,13.820224719101123,2086.78951935392
20.56179775280899,13.932584269662922,2081.7177077926244
20.56179775280899,14.04494382022472,2076.6091222690784
20.56179775280899,14.157303370786517,2071.4637293721403
20.56179775280899,14.269662921348313,2066.281495878997
20.56179775280899,14.382022471910112,2061.0623888448354
20.56179775280899,14.49438202247191,2055.8063756947845
20.56179775280899,14.606741573033709,2050.5134243182183
20.56179775280899,14.719101123595506,2045.1835031654841
20.56179775280899,14.831460674157302,2039.8165813471492
20.56179775280899,14.9438202247191,2034.4126287358285
20.56179775280899,15.0561797752809,2028.9716160706912
20.56179775280899,15.168539325842698,2023.4935150646997
20.56179775280899,15.280898876404494,2017.9782985146928
20.56179775280899,15.393258426966291,2012.425940414361
20.56179775280899,15.50561797752809,2006.8364160702163
20.56179775280899,15.617977528089888,2001.2097022206253
20.56179775280899,15.730337078651687,1995.5457771579875
20.56179775280899,15.842696629213483,1989.8446208541409
20.56179775280899,15.95505617977528,1984.1062150890657
20.56179775280899,16.06741573033708,1978.3305435829734
20.56179775280899,16.179775280898877,1972.517592131851
20.56179775280899,16.29213483146067,1966.6673487465398
20.56179775280899,16.40449438202247,1960.7798037954228
20.56179775280899,16.51685393258427,1954.8549501507916
20.56179775280899,16.629213483146067,1948.8927833389694
20.56179775280899,16.741573033707866,1942.8933016942508
20.56179775280899,16.853932584269664,1936.8565065167352
20.56179775280899,16.966292134831463,1930.782402234111
20.56179775280899,17.078651685393258,1924.6709965674545
20.56179775280899,17.191011235955056,1918.5223007011014
20.56179775280899,17.303370786516854,1912.3363294566461
20.56179775280899,17.41573033707865,1906.1131014711175
20.56179775280899,17.528089887640448,1899.8526393793818
20.56179775280899,17.640449438202246,1893.5549700008053
20.56179775280899,17.752808988764045,1887.2201245302224
20.56179775280899,17.865168539325843,1880.8481387332329
20.56179775280899,17.97752808988764,1874.439053145855
20.56179775280899,18.08988764044944,1867.9929132785512
20.56179775280899,18.202247191011235,1861.5097698246354
20.56179775280899,18.314606741573034,1854.9896788730641
20.56179775280899,18.426966292134832,1848.4327021256076
20.56179775280899,18.539325842696627,1841.838907118383
20.56179775280899,18.651685393258425,1835.2083674477203
20.56179775280899,18.764044943820224,1828.5411630003364
20.56179775280899,18.876404494382022,1821.83738018776
20.56179775280899,18.98876404494382,1815.0971121849516
20.56179775280899,19.10112359550562,1808.3204591730541
20.56179775280899,19.213483146067418,1801.507528586179
20.56179775280899,19.325842696629213,1794.6584353621395
20.56179775280899,19.43820224719101,1787.7733021970093
20.56179775280899,19.550561797752806,1780.852259803389
20.56179775280899,19.662921348314605,1773.8954471722209
20.56179775280899,19.775280898876403,1766.9030118380065
20.56179775280899,19.8876404494382,1759.8751101472285
20.56179775280899,20.0,1752.8119075297939
20.674157303370787,10.0,2246.717208347802
20.674157303370787,10.112359550561798,2242.9669281392976
20.674157303370787,10.224719101123595,2239.1805827473745
20.674157303370787,10.337078651685394,2235.358179209779
20.674157303370787,10.44943820224719,2231.4997224340054
20.674157303370787,10.561797752808989,2227.6052152498064
20.674157303370787,10.674157303370787,2223.674658461652
20.674157303370787,10.786516853932584,2219.7080509012158
20.674157303370787,10.898876404494382,2215.705389479948
20.674157303370787,11.01123595505618,2211.666669241769
20.674157303370787,11.123595505617978,2207.591883415953
20.674157303370787,11.235955056179776,2203.4810234702595
20.674157303370787,11.348314606741573,2199.334079164359
20.674157303370787,11.460674157303371,2195.15103860362
20.674157303370787,11.573033707865168,2190.9318882932985
20.674157303370787,11.685393258426966,2186.6766131932072
20.674157303370787,11.797752808988765,2182.385196772903
20.674157303370787,11.910112359550562,2178.057621067463
20.674157303370787,12.02247191011236,2173.6938667339
20.674157303370787,12.134831460674157,2169.293913108276
20.674157303370787,12.247191011235955,2164.85773826358
20.674157303370787,12.359550561797754,2160.3853190684235
20.674157303370787,12.47191011235955,2155.8766312466123
20.674157303370787,12.584269662921349,2151.33164943766
20.674157303370787,12.696629213483146,2146.750347258308
20.674157303370787,12.808988764044944,2142.1326973651007
20.674157303370787,12.921348314606742,2137.478671518096
20.674157303370787,13.03370786516854,2132.7882406457643
20.674157303370787,13.146067415730336,2128.0613749111353
20.674157303370787,13.258426966292134,2123.2980437792835
20.674157303370787,13.370786516853933,2118.4982160861773
20.674157303370787,13.483146067415731,2113.6618601090054
20.674157303370787,13.595505617977528,2108.7889436380055
20.674157303370787,13.707865168539325,2103.8794340498926
20.674157303370787,13.820224719101123,2098.933298382952
20.674157303370787,13.932584269662922,2093.9505034138497
20.674157303370787,14.04494382022472,2088.931015736254
20.674157303370787,14.157303370786517,2083.874801841328
20.674157303370787,14.269662921348313,2078.781828200168
20.674157303370787,14.382022471910112,2073.652061348262
20.674157303370787,14.49438202247191,2068.4854679720424
20.674157303370787,14.606741573033709,2063.28201499761
