C1,C2,objective
20.0,16.853932584269664,1.9080770022763573
20.0,16.966292134831463,1.901386330013482
20.0,17.078651685393258,1.8946578412185564
20.0,17.191011235955056,1.8878916058931603
20.0,17.303370786516854,1.8810877002819328
20.0,17.41573033707865,1.8742462071091341
20.0,17.528089887640448,1.867367215819569
20.0,17.640449438202246,1.8604508228238035
20.0,17.752808988764045,1.853497131747601
20.0,17.865168539325843,1.8465062536854928
20.0,17.97752808988764,1.8394783074583778
20.0,18.08988764044944,1.832413419875034
20.0,18.202247191011235,1.825311725997407
20.0,18.314606741573034,1.818173369409531
20.0,18.426966292134832,1.8109985024899007
20.0,18.539325842696627,1.8037872866871227
20.0,18.651685393258425,1.7965398927986247
20.0,18.764044943820224,1.7892565012522073
20.0,18.876404494382022,1.7819373023901803
20.0,18.98876404494382,1.7745824967558224
20.0,19.10112359550562,1.7671922953818628
20.0,19.213483146067418,1.7597669200806734
20.0,19.325842696629213,1.752306603735826
20.0,19.43820224719101,1.7448115905946473
20.0,19.550561797752806,1.7372821365613895
20.0,19.662921348314605,1.7297185094905763
20.0,19.775280898876403,1.722120989480101
20.0,19.8876404494382,1.7144898691635806
20.0,20.0,1.7068254540014798
20.1123595505618,10.0,2.253733217496297
20.1123595505618,10.112359550561798,2.249430017713528
20.1123595505618,10.224719101123595,2.2450897835457755
20.1123595505618,10.337078651685394,2.2407124989984832
20.1123595505618,10.44943820224719,2.2362981465699794
20.1123595505618,10.561797752808989,2.2318467073089034
20.1123595505618,10.674157303370787,2.2273581608723187
20.1123595505618,10.786516853932584,2.2228324855845614
20.1123595505618,10.898876404494382,2.218269658496895
20.1123595505618,11.01123595505618,2.213669655448022
20.1123595505618,11.123595505617978,2.209032451125524
20.1123595505618,11.235955056179776,2.2043580191282905
20.1123595505618,11.348314606741573,2.1996463320299946
20.1123595505618,11.460674157303371,2.194897361443686
20.1123595505618,11.573033707865168,2.1901110780875634
20.1123595505618,11.685393258426966,2.1852874518519956
20.1123595505618,11.797752808988765,2.180426451867845
20.1123595505618,11.910112359550562,2.175528046576187
20.1123595505618,12.02247191011236,2.170592203799455
20.1123595505618,12.134831460674157,2.165618890814126
20.1123595505618,12.247191011235955,2.1606080744249723
20.1123595505618,12.359550561797754,2.1555597210409814
20.1123595505618,12.47191011235955,2.150473796753003
20.1123595505618,12.584269662921349,2.145350267413193
20.1123595505618,12.696629213483146,2.140189098716338
20.1123595505618,12.808988764044944,2.134990256283121
20.1123595505618,12.921348314606742,2.129753705745421
20.1123595505618,13.03370786516854,2.124479412833704
20.1123595505618,13.146067415730336,2.1191673434665894
20.1123595505618,13.258426966292134,2.1138174638426785
20.1123595505618,13.370786516853933,2.108429740534706
20.1123595505618,13.483146067415731,2.1030041405861093
20.1123595505618,13.595505617977528,2.0975406316100798
20.1123595505618,13.707865168539325,2.0920391818911925
20.1123595505618,13.820224719101123,2.086499760489681
20.1123595505618,13.932584269662922,2.0809223373484462
20.1123595505618,14.04494382022472,2.075306883402877
20.1123595505618,14.157303370786517,2.0696533706935645
20.1123595505618,14.269662921348313,2.0639617724819956
20.1123595505618,14.382022471910112,2.058232063369301
20.1123595505618,14.49438202247191,2.0524642194181464
20.1123595505618,14.606741573033709,2.0466582182778397
20.1123595505618,14.719101123595506,2.0408140393127443
20.1123595505618,14.831460674157302,2.034931663734076
20.1123595505618,14.9438202247191,2.0290110747351564
20.1123595505618,15.0561797752809,2.0230522576302166
20.1123595505618,15.168539325842698,2.0170551999968107
20.1123595505618,15.280898876404494,2.011019891821934
20.1123595505618,15.393258426966291,2.0049463256519062
20.1123595505618,15.50561797752809,1.9988344967460994
20.1123595505618,15.617977528089888,1.9926844032345865
20.1123595505618,15.730337078651687,1.9864960462797656
20.1123595505618,15.842696629213483,1.980269430242042
20.1123595505618,15.95505617977528,1.974004562849619
20.1123595505618,16.06741573033708,1.9677014553724625
20.1123595505618,16.179775280898877,1.9613601228004989
20.1123595505618,16.29213483146067,1.954980584026087
20.1123595505618,16.40449438202247,1.9485628620308253
20.1123595505618,16.51685393258427,1.9421069840767284
20.1123595505618,16.629213483146067,1.9356129819018106
20.1123595505618,16.741573033707866,1.9290808919201117
20.1123595505618,16.853932584269664,1.9225107554261869
20.1123595505618,16.966292134831463,1.9159026188040789
20.1123595505618,17.078651685393258,1.9092565337407834
20.1123595505618,17.191011235955056,1.902572557444212
20.1123595505618,17.303370786516854,1.8958507528656456
20.1123595505618,17.41573033707865,1.8890911889266586
20.1123595505618,17.528089887640448,1.882293940750496
20.1123595505618,17.640449438202246,1.875459089897862
20.1123595505618,17.752808988764045,1.8685867246070762
20.1123595505618,17.865168539325843,1.8616769400385338
20.1123595505618,17.97752808988764,1.8547298385234026
20.1123595505618,18.08988764044944,1.8477455298164707
20.1123595505618,18.202247191011235,1.8407241313530378
20.1123595505618,18.314606741573034,1.8336657685097477
20.1123595505618,18.426966292134832,1.826570574869219
20.1123595505618,18.539325842696627,1.819438692488333
20.1123595505618,18.651685393258425,1.812270272170009
20.1123595505618,18.764044943820224,1.8050654737382916
20.1123595505618,18.876404494382022,1.7978244663165341
20.1123595505618,18.98876404494382,1.7905474286084637
20.1123595505618,19.10112359550562,1.783234549181882
20.1123595505618,19.213483146067418,1.7758860267547336
20.1123595505618,19.325842696629213,1.7685020704832513
20.1123595505618,19.43820224719101,1.76108290025187
20.1123595505618,19.550561797752806,1.7536287469645697
20.1123595505618,19.662921348314605,1.7461398528372825
20.1123595505618,19.775280898876403,1.73861647169098
20.1123595505618,19.8876404494382,1.7310588692450268
20.1123595505618,20.0,1.7234673234103488
20.224719101123597,10.0,2.262972791735653
20.224719101123597,10.112359550561798,2.2587501638133687
20.224719101123597,10.224719101123595,2.254490530840293
20.224719101123597,10.337078651685394,2.250193880298371
20.224719101123597,10.44943820224719,2.2458601980394755
20.224719101123597,10.561797752808989,2.2414894683415665
20.224719101123597,10.674157303370787,2.2370816739653936
20.224719101123597,10.786516853932584,2.2326367962118123
20.224719101123597,10.898876404494382,2.2281548149797725
20.224719101123597,11.01123595505618,2.2236357088250296
20.224719101123597,11.123595505617978,2.2190794550196524
20.224719101123597,11.235955056179776,2.214486029612379
20.224719101123597,11.348314606741573,2.209855407489894
20.224719101123597,11.460674157303371,2.2051875624390664
20.224719101123597,11.573033707865168,2.200482467210245
20.224719101123597,11.685393258426966,2.195740093581644
20.224719101123597,11.797752808988765,2.1909604124249054
20.224719101123597,11.910112359550562,2.1861433937718906
20.224719101123597,12.02247191011236,2.1812890068827735
20.224719101123597,12.134831460674157,2.1763972203155024
20.224719101123597,12.247191011235955,2.171468001996694
20.224719101123597,12.359550561797754,2.1665013192940354
20.224719101123597,12.47191011235955,2.1614971390902573
20.224719101123597,12.584269662921349,2.156455427858754
20.224719101123597,12.696629213483146,2.1513761517409167
20.224719101123597,12.808988764044944,2.146259276625257
20.224719101123597,12.921348314606742,2.1411047682283915
20.224719101123597,13.03370786516854,2.1359125921779625
20.224719101123597,13.146067415730336,2.1306827140975666
20.224719101123597,13.258426966292134,2.125415099693773
20.224719101123597,13.370786516853933,2.1201097148453014
20.224719101123597,13.483146067415731,2.1147665256944426
20.224719101123597,13.595505617977528,2.109385498740793
20.224719101123597,13.707865168539325,2.10396660093739
20.224719101123597,13.820224719101123,2.0985097997893223
20.224719101123597,13.932584269662922,2.093015063454893
20.224719101123597,14.04494382022472,2.087482360849424
20.224719101123597,14.157303370786517,2.0819116617517732
20.224719101123597,14.269662921348313,2.0763029369136503
20.224719101123597,14.382022471910112,2.0706561581718197
20.224719101123597,14.49438202247191,2.064971298563255
20.224719101123597,14.606741573033709,2.0592483324433433
20.224719101123597,14.719101123595506,2.053487235607213
20.224719101123597,14.831460674157302,2.047687985414267
20.224719101123597,14.9438202247191,2.0418505609160067
20.224719101123597,15.0561797752809,2.0359749429872225
20.224719101123597,15.168539325842698,2.0300611144606315
20.224719101123597,15.280898876404494,2.0241090602650464
20.224719101123597,15.393258426966291,2.018118767567146
20.224719101123597,15.50561797752809,2.012090225916931
20.224719101123597,15.617977528089888,2.0060234273969364
20.224719101123597,15.730337078651687,1.9999183667752773
20.224719101123597,15.842696629213483,1.9937750416625926
20.224719101123597,15.95505617977528,1.9875934526729668
20.224719101123597,16.06741573033708,1.9813736035888867
20.224719101123597,16.179775280898877,1.9751155015303008
20.224719101123597,16.29213483146067,1.968819157127845
20.224719101123597,16.40449438202247,1.9624845847002814
20.224719101123597,16.51685393258427,1.9561118024362179
20.224719101123597,16.629213483146067,1.9497008325801395
20.224719101123597,16.741573033707866,1.9432517016228126
20.224719101123597,16.853932584269664,1.9367644404960842
20.224719101123597,16.966292134831463,1.9302390847721222
20.224719101123597,17.078651685393258,1.9236756748671118
20.224719101123597,17.191011235955056,1.917074256249435
20.224719101123597,17.303370786516854,1.910434879652342
20.224719101123597,17.41573033707865,1.9037576012911182
20.224719101123597,17.528089887640448,1.89704248308474
20.224719101123597,17.640449438202246,1.8902895928820174
20.224719101123597,17.752808988764045,1.8834990046921787
20.224719101123597,17.865168539325843,1.8766707989198872
20.224719101123597,17.97752808988764,1.869805062604625
20.224719101123597,18.08988764044944,1.8629018896643972
20.224719101123597,18.202247191011235,1.8559613811436892
20.224719101123597,18.314606741573034,1.8489836454655815
20.224719101123597,18.426966292134832,1.8419687986879387
20.224719101123597,18.539325842696627,1.8349169647635488
20.224719101123597,18.651685393258425,1.827828275804098
20.224719101123597,18.764044943820224,1.820702872347818
20.224719101123597,18.876404494382022,1.8135409036306618
20.224719101123597,18.98876404494382,1.8063425278608152
20.224719101123597,19.10112359550562,1.7991079124963514
20.224719101123597,19.213483146067418,1.7918372345258027
20.224719101123597,19.325842696629213,1.7845306807514132
20.224719101123597,19.43820224719101,1.777188448074808
20.224719101123597,19.550561797752806,1.7698107437847959
20.224719101123597,19.662921348314605,1.7623977858469917
20.224719101123597,19.775280898876403,1.7549498031949342
20.224719101123597,19.8876404494382,1.74746703602233
20.224719101123597,20.0,1.739949736076053
20.337078651685392,10.0,2.2720370543236474
20.337078651685392,10.112359550561798,2.2678949470109253
20.337078651685392,10.224719101123595,2.2637158559938535
20.337078651685392,10.337078651685394,2.2594997724947388
20.337078651685392,10.44943820224719,2.2552466859851976
20.337078651685392,10.561797752808989,2.250956584241315
20.337078651685392,10.674157303370787,2.246629453399224
20.337078651685392,10.786516853932584,2.2422652780111725
20.337078651685392,10.898876404494382,2.2378640411021267
20.337078651685392,11.01123595505618,2.2334257242269726
20.337078651685392,11.123595505617978,2.2289503075283816
20.337078651685392,11.235955056179776,2.22443776979539
20.337078651685392,11.348314606741573,2.219888088522761
20.337078651685392,11.460674157303371,2.215301239971189
20.337078651685392,11.573033707865168,2.210677199228401
20.337078651685392,11.685393258426966,2.206015940271232
20.337078651685392,11.797752808988765,2.201317436028717
20.337078651685392,11.910112359550562,2.196581658446289
20.337078651685392,12.02247191011236,2.1918085785511208
20.337078651685392,12.134831460674157,2.186998166518699
20.337078651685392,12.247191011235955,2.182150391740678
20.337078651685392,12.359550561797754,2.177265222894103
20.337078651685392,12.47191011235955,2.1723426280120326
20.337078651685392,12.584269662921349,2.1673825745556825
20.337078651685392,12.696629213483146,2.1623850294881066
20.337078651685392,12.808988764044944,2.157349959349525
20.337078651685392,12.921348314606742,2.1522773303343454
20.337078651685392,13.03370786516854,2.147167108369971
20.337078651685392,13.146067415730336,2.1420192591974416
20.337078651685392,13.258426966292134,2.136833748454014
20.337078651685392,13.370786516853933,2.131610541757726
20.337078651685392,13.483146067415731,2.126349604794041
20.337078651685392,13.595505617977528,2.121050903404638
20.337078651685392,13.707865168539325,2.11571440367843
20.337078651685392,13.820224719101123,2.110340072044882
20.337078651685392,13.932584269662922,2.10492787536972
20.337078651685392,14.04494382022472,2.0994777810530905
20.337078651685392,14.157303370786517,2.0939897571302755
20.337078651685392,14.269662921348313,2.0884637723750155
20.337078651685392,14.382022471910112,2.0828997964055453
20.337078651685392,14.49438202247191,2.0772977997934094
20.337078651685392,14.606741573033709,2.0716577541751455
20.337078651685392,14.719101123595506,2.0659796323669126
20.337078651685392,14.831460674157302,2.060263408482148
20.337078651685392,14.9438202247191,2.054509058052341
20.337078651685392,15.0561797752809,2.0487165581509887
20.337078651685392,15.168539325842698,2.0428858875208356
20.337078651685392,15.280898876404494,2.0370170267044583
20.337078651685392,15.393258426966291,2.0311099581782917
20.337078651685392,15.50561797752809,2.0251646664901664
20.337078651685392,15.617977528089888,2.0191811384004352
20.337078651685392,15.730337078651687,2.0131593630267743
20.337078651685392,15.842696629213483,2.007099331992723
20.337078651685392,15.95505617977528,2.001001039580046
20.337078651685392,16.06741573033708,1.994864482884986
20.337078651685392,16.179775280898877,1.9886896619784742
20.337078651685392,16.29213483146067,1.9824765800703679
20.337078651685392,16.40449438202247,1.976225243677782
20.337078651685392,16.51685393258427,1.9699356627975715
20.337078651685392,16.629213483146067,1.9636078510830233
20.337078651685392,16.741573033707866,1.9572418260248112
20.337078651685392,16.853932584269664,1.9508376091362656
20.337078651685392,16.966292134831463,1.9443952261429986
20.337078651685392,17.078651685393258,1.9379147071769252
20.337078651685392,17.191011235955056,1.9313960869747124
20.337078651685392,17.303370786516854,1.924839405080691
20.337078651685392,17.41573033707865,1.9182447060542362
20.337078651685392,17.528089887640448,1.9116120396816465
20.337078651685392,17.640449438202246,1.9049414611925142
20.337078651685392,17.752808988764045,1.8982330314805917
20.337078651685392,17.865168539325843,1.891486817329135
20.337078651685392,17.97752808988764,1.8847028916407123
20.337078651685392,18.08988764044944,1.8778813336714326
20.337078651685392,18.202247191011235,1.8710222292695673
20.337078651685392,18.314606741573034,1.8641256711184913
20.337078651685392,18.426966292134832,1.8571917589838929
20.337078651685392,18.539325842696627,1.850220599965164
20.337078651685392,18.651685393258425,1.8432123087508696
20.337078651685392,18.764044943820224,1.8361670078782062
20.337078651685392,18.876404494382022,1.829084827996299
20.337078651685392,18.98876404494382,1.8219659081332162
20.337078651685392,19.10112359550562,1.8148103959665332
20.337078651685392,19.213483146067418,1.8076184480972657
20.337078651685392,19.325842696629213,1.800390230326986
20.337078651685392,19.43820224719101,1.793125917937893
20.337078651685392,19.550561797752806,1.7858256959756131
20.337078651685392,19.662921348314605,1.7784897595344575
20.337078651685392,19.775280898876403,1.771118314044874
20.337078651685392,19.8876404494382,1.7637115755627661
20.337078651685392,20.0,1.7562697710603756
20.44943820224719,10.0,2.2809260879491866
20.44943820224719,10.112359550561798,2.2768644682864077
20.44943820224719,10.224719101123595,2.2727658777103037
20.44943820224719,10.337078651685394,2.268630311443285
20.44943820224719,10.44943820224719,2.2644577628381835
20.44943820224719,10.561797752808989,2.2602482234326886
20.44943820224719,10.674157303370787,2.2560016830040803
20.44943820224719,10.786516853932584,2.2517181296243227
20.44943820224719,10.898876404494382,2.2473975497155654
20.44943820224719,11.01123595505618,2.2430399281061133
20.44943820224719,11.123595505617978,2.238645248086939
20.44943820224719,11.235955056179776,2.234213491468769
20.44943820224719,11.348314606741573,2.2297446386398287
20.44943820224719,11.460674157303371,2.2252386686242938
20.44943820224719,11.573033707865168,2.2206955591415056
20.44943820224719,11.685393258426966,2.216115286666023
20.44943820224719,11.797752808988765,2.2114978264885634
20.44943820224719,11.910112359550562,2.206843152777895
20.44943820224719,12.02247191011236,2.2021512386437534
20.44943820224719,12.134831460674157,2.19742205620083
20.44943820224719,12.247191011235955,2.1926555766339133
20.44943820224719,12.359550561797754,2.1878517702642375
20.44943820224719,12.47191011235955,2.1830106066171058
20.44943820224719,12.584269662921349,2.1781320544908636
20.44943820224719,12.696629213483146,2.1732160820272743
20.44943820224719,12.808988764044944,2.1682626567833845
20.44943820224719,12.921348314606742,2.1632717458049293
20.44943820224719,13.03370786516854,2.158243315701363
20.44943820224719,13.146067415730336,2.1531773327225774
20.44943820224719,13.258426966292134,2.1480737628373863
20.44943820224719,13.370786516853933,2.1429325718138412
20.44943820224719,13.483146067415731,2.1377537253014545
20.44943820224719,13.595505617977528,2.13253718891542
20.44943820224719,13.707865168539325,2.12728292832287
20.44943820224719,13.820224719101123,2.1219909093312928
20.44943820224719,13.932584269662922,2.1166610979791414
20.44943820224719,14.04494382022472,2.111293460628745
20.44943820224719,14.157303370786517,2.105887964061586
20.44943820224719,14.269662921348313,2.100444575576025
20.44943820224719,14.382022471910112,2.0949632630875508
20.44943820224719,14.49438202247191,2.0894439952316426
20.44943820224719,14.606741573033709,2.083886741469316
20.44943820224719,14.719101123595506,2.078291472195443
20.44943820224719,14.831460674157302,2.0726581588499218
20.44943820224719,14.9438202247191,2.0669867740317773
20.44943820224719,15.0561797752809,2.061277291616279
20.44943820224719,15.168539325842698,2.055529686875151
20.44943820224719,15.280898876404494,2.049743936599968
20.44943820224719,15.393258426966291,2.0439200192288007
20.44943820224719,15.50561797752809,2.0380579149762057
20.44943820224719,15.617977528089888,2.032157605966641
20.44943820224719,15.730337078651687,2.026219076371369
20.44943820224719,15.842696629213483,2.020242312548947
20.44943820224719,15.95505617977528,2.0142273031893727
20.44943820224719,16.06741573033708,2.0081740394619576
20.44943820224719,16.179775280898877,2.0020825151670056
20.44943820224719,16.29213483146067,1.995952726891376
20.44943820224719,16.40449438202247,1.9897846741679828
20.44943820224719,16.51685393258427,1.9835783596393215
20.44943820224719,16.629213483146067,1.9773337892250702
20.44943820224719,16.741573033707866,1.9710509722938314
20.44943820224719,16.853932584269664,1.9647299218390768
20.44943820224719,16.966292134831463,1.958370654659345
20.44943820224719,17.078651685393258,1.9519731915427432
20.44943820224719,17.191011235955056,1.945537557455801
20.44943820224719,17.303370786516854,1.9390637817367076
20.44943820224719,17.41573033707865,1.9325518982929817
20.44943820224719,17.528089887640448,1.9260019458035844
20.44943820224719,17.640449438202246,1.9194139679255149
20.44943820224719,17.752808988764045,1.91278801350489
20.44943820224719,17.865168539325843,1.906124136792521
20.44943820224719,17.97752808988764,1.899422397663983
20.44943820224719,18.08988764044944,1.8926828618441722
20.44943820224719,18.202247191011235,1.8859056011363218
20.44943820224719,18.314606741573034,1.8790906936554557
20.44943820224719,18.426966292134832,1.872238224066234
20.44943820224719,18.539325842696627,1.8653482838251363
20.44943820224719,18.651685393258425,1.8584209714269215
20.44943820224719,18.764044943820224,1.8514563926552832
20.44943820224719,18.876404494382022,1.8444546608376093
20.44943820224719,18.98876404494382,1.8374158971037384
20.44943820224719,19.10112359550562,1.8303402306485919
20.44943820224719,19.213483146067418,1.8232277989985406
20.44943820224719,19.325842696629213,1.816078748281353
20.44943820224719,19.43820224719101,1.8088932334995458
20.44943820224719,19.550561797752806,1.8016714188069531
20.44943820224719,19.662921348314605,1.7944134777882907
20.44943820224719,19.775280898876403,1.7871195937414912
20.44943820224719,19.8876404494382,1.7797899599625489
20.44943820224719,20.0,1.7724247800326012
20.56179775280899,10.0,2.2896399335363755
20.56179775280899,10.112359550561798,2.28565878807957
20.56179775280899,10.224719101123595,2.281640675384301
20.56179775280899,10.337078651685394,2.2775855949299944
20.56179775280899,10.44943820224719,2.2734935442087485
20.56179775280899,10.561797752808989,2.2693645187793194
20.56179775280899,10.674157303370787,2.265198512321282
20.56179775280899,10.786516853932584,2.260995516689419
20.56179775280899,10.898876404494382,2.2567555219683997
20.56179775280899,11.01123595505618,2.252478516527805
20.56179775280899,11.123595505617978,2.2481644870775463
20.56179775280899,11.235955056179776,2.2438134187237586
20.56179775280899,11.348314606741573,2.2394252950252054
20.56179775280899,11.460674157303371,2.23500009805026
20.56179775280899,11.573033707865168,2.2305378084345313
20.56179775280899,11.685393258426966,2.226038405439186
20.56179775280899,11.797752808988765,2.2215018670100224
20.56179775280899,11.910112359550562,2.216928169837371
20.56179775280899,12.02247191011236,2.212317289416874
20.56179775280899,12.134831460674157,2.207669200111205
20.56179775280899,12.247191011235955,2.202983875212798
20.56179775280899,12.359550561797754,2.1982612870076434
20.56179775280899,12.47191011235955,2.1935014068402205
20.56179775280899,12.584269662921349,2.1887042051796253
20.56179775280899,12.696629213483146,2.183869651686969
20.56179775280899,12.808988764044944,2.1789977152841007
20.56179775280899,12.921348314606742,2.174088364223734
20.56179775280899,13.03370786516854,2.1691415661610445
20.56179775280899,13.146067415730336,2.1641572882267948
20.56179775280899,13.258426966292134,2.159135497102074
20.56179775280899,13.370786516853933,2.154076159094715
20.56179775280899,13.483146067415731,2.148979240217453
20.56179775280899,13.595505617977528,2.143844706267922
20.56179775280899,13.707865168539325,2.1386725229105306
20.56179775280899,13.820224719101123,2.1334626557603205
20.56179775280899,13.932584269662922,2.1282150704688645
20.56179775280899,14.04494382022472,2.1229297328122914
20.56179775280899,14.157303370786517,2.117606608781502
20.56179775280899,14.269662921348313,2.1122456646746715
20.56179775280899,14.382022471910112,2.106846867192097
20.56179775280899,14.49438202247191,2.1014101835334857
20.56179775280899,14.606741573033709,2.095935581497755
20.56179775280899,14.719101123595506,2.090423029585423
20.56179775280899,14.831460674157302,2.084872497103676
20.56179775280899,14.9438202247191,2.0792839542741914
20.56179775280899,15.0561797752809,2.0736573723437988
20.56179775280899,15.168539325842698,2.06799272369805
20.56179775280899,15.280898876404494,2.0622899819778087
20.56179775280899,15.393258426966291,2.056549122198897
20.56179775280899,15.50561797752809,2.0507701208749256
20.56179775280899,15.617977528089888,2.0449529561433617
20.56179775280899,15.730337078651687,2.039097607894916
20.56179775280899,15.842696629213483,2.0332040579063495
20.56179775280899,15.95505617977528,2.0272722899767532
20.56179775280899,16.06741573033708,2.0213022900674003
20.56179775280899,16.179775280898877,2.015294046445235
20.56179775280899,16.29213483146067,2.009247549830089
20.56179775280899,16.40449438202247,2.0031627935456693
20.56179775280899,16.51685393258427,1.9970397736744412
20.56179775280899,16.629213483146067,1.9908784892164213
20.56179775280899,16.741573033707866,1.9846789422519866
20.56179775280899,16.853932584269664,1.9784411381087499
20.56179775280899,16.966292134831463,1.9721650855325668
20.56179775280899,17.078651685393258,1.9658507968627312
20.56179775280899,17.191011235955056,1.9594982882114194
20.56179775280899,17.303370786516854,1.953107579647425
20.56179775280899,17.41573033707865,1.9466786953842394
20.56179775280899,17.528089887640448,1.9402116639725122
20.56179775280899,17.640449438202246,1.933706518496935
20.56179775280899,17.752808988764045,1.927163296777566
20.56179775280899,17.865168539325843,1.9205820415756318
20.56179775280899,17.97752808988764,1.9139628008038123
20.56179775280899,18.08988764044944,1.9073056277410219
20.56179775280899,18.202247191011235,1.9006105812516865
20.56179775280899,18.314606741573034,1.8938777260095059
20.56179775280899,18.426966292134832,1.8871071327256843
20.56179775280899,18.539325842696627,1.8802988783816024
20.56179775280899,18.651685393258425,1.873453046465886
20.56179775280899,18.764044943820224,1.8665697272158313
20.56179775280899,18.876404494382022,1.8596490178631095
20.56179775280899,18.98876404494382,1.8526910228836881
20.56179775280899,19.10112359550562,1.8456958542518729
20.56179775280899,19.213483146067418,1.8386636316983638
20.56179775280899,19.325842696629213,1.8315944829722128
20.56179775280899,19.43820224719101,1.824488544106539
20.56179775280899,19.550561797752806,1.8173459596878554
20.56179775280899,19.662921348314605,1.8101668831288358
20.56179775280899,19.775280898876403,1.8029514769443242
20.56179775280899,19.8876404494382,1.795699913030386
20.56179775280899,20.0,1.7884123729461745
20.674157303370787,10.0,2.2981785875969742
20.674157303370787,10.112359550561798,2.2942779236315607
20.674157303370787,10.224719101123595,2.290340286429756
20.674157303370787,10.337078651685394,2.286365679983367
20.674157303370787,10.44943820224719,2.2823541061796724
20.674157303370787,10.561797752808989,2.278305564855237
20.674157303370787,10.674157303370787,2.2742200538497546
20.674157303370787,10.786516853932584,2.2700975690600247
20.674157303370787,10.898876404494382,2.265938104494065
20.674157303370787,11.01123595505618,2.261741652325466
20.674157303370787,11.123595505617978,2.257508202948004
20.674157303370787,11.235955056179776,2.2532377450306096
20.674157303370787,11.348314606741573,2.2489302655727097
20.674157303370787,11.460674157303371,2.244585749960031
20.674157303370787,11.573033707865168,2.240204182020909
20.674157303370787,11.685393258426966,2.235785544083168
20.674157303370787,11.797752808988765,2.231329817031628
20.674157303370787,11.910112359550562,2.226836980366291
20.674157303370787,12.02247191011236,2.222307012261286
20.674157303370787,12.134831460674157,2.2177398896246197
20.674157303370787,12.247191011235955,2.2131355881587877
20.674157303370787,12.359550561797754,2.2084940824223325
20.674157303370787,12.47191011235955,2.2038153458923824
20.674157303370787,12.584269662921349,2.199099351028257
20.674157303370787,12.696629213483146,2.194346069336197
20.674157303370787,12.808988764044944,2.1895554714352685
20.674157303370787,12.921348314606742,2.184727527124539
20.674157303370787,13.03370786516854,2.1798622054515566
20.674157303370787,13.146067415730336,2.1749594747822254
20.674157303370787,13.258426966292134,2.1700193028721366
20.674157303370787,13.370786516853933,2.16504165693942
20.674157303370787,13.483146067415731,2.1600265037391897
20.674157303370787,13.595505617977528,2.1549738096396625
20.674157303370787,13.707865168539325,2.149883540700002
20.674157303370787,13.820224719101123,2.1447556627499846
20.674157303370787,13.932584269662922,2.139590141471536
20.674157303370787,14.04494382022472,2.1343869424822373
20.674157303370787,14.157303370786517,2.1291460314208535
20.674157303370787,14.269662921348313,2.1238673740349765
20.674157303370787,14.382022471910112,2.1185509362708497
20.674157303370787,14.49438202247191,2.1131966843654593
20.674157303370787,14.606741573033709,2.1078045849409643
20.674157303370787,14.719101123595506,2.1023746051015393
20.674157303370787,14.831460674157302,2.096906712532733
